Date, Open, High, Low, Close, Volume
05/12/21, 136.49, 137.00, 135.49, 135.54, 8853733
05/11/21, 138.49, 138.79, 136.47, 136.99, 10973730
05/10/21, 135.89, 138.4156, 135.69, 137.67, 8852710
05/07/21, 135.08, 136.03, 134.765, 135.15, 6299182
05/06/21, 134.01, 135.3659, 133.92, 135.14, 9771262
05/05/21, 134.37, 134.9713, 133.37, 133.46, 8295924
05/04/21, 134.98, 135.83, 134.205, 134.54, 9624263
05/03/21, 134.03, 135.68, 134.03, 135.00, 8070288
04/30/21, 132.75, 133.67, 132.265, 133.42, 9188831
04/29/21, 131.31, 132.985, 131.31, 132.51, 6786955
04/28/21, 131.71, 131.8497, 130.88, 131.40, 6262789
04/27/21, 131.24, 131.89, 130.295, 131.18, 8297033
04/26/21, 133.49, 133.76, 131.17, 131.26, 9910569
04/23/21, 134.93, 135.08, 133.25, 133.94, 6708718
04/22/21, 135.37, 135.79, 134.06, 134.63, 7338314
04/21/21, 137.89, 138.57, 136.60, 136.85, 8465869
04/20/21, 134.84, 138.59, 133.53, 137.75, 10040610
04/19/21, 136.94, 137.08, 135.39, 136.61, 9149433
04/16/21, 137.61, 137.90, 136.88, 137.25, 7708478
04/15/21, 135.97, 137.76, 135.87, 137.24, 7945349
04/14/21, 135.52, 135.79, 134.58, 135.60, 7584034
04/13/21, 136.02, 136.3899, 134.835, 135.11, 9161190
04/12/21, 136.50, 137.04, 135.71, 136.92, 6441042
04/09/21, 136.51, 137.27, 135.56, 136.37, 5855637
04/08/21, 136.90, 137.6327, 136.59, 137.26, 6190528
04/07/21, 137.12, 137.33, 136.25, 136.74, 10244620
04/06/21, 136.00, 137.02, 135.64, 136.50, 6180642
04/05/21, 134.96, 137.25, 134.73, 136.45, 8279156
04/01/21, 135.05, 135.48, 133.33, 134.28, 9117845
03/31/21, 135.68, 136.75, 135.26, 135.43, 9202839
03/30/21, 136.61, 137.00, 135.14, 135.45, 8090641
03/29/21, 135.00, 137.60, 135.00, 137.57, 11175980
03/26/21, 133.22, 135.61, 132.48, 135.45, 10821240
03/25/21, 133.09, 133.62, 132.05, 133.48, 7517293
03/24/21, 130.94, 133.14, 130.62, 132.56, 8318034
03/23/21, 130.41, 133.29, 129.99, 132.60, 9503792
03/22/21, 128.01, 130.885, 128.01, 130.18, 8077630
03/19/21, 129.10, 129.74, 127.90, 128.01, 20262100
03/18/21, 128.21, 129.035, 127.04, 128.70, 6871342
03/17/21, 129.11, 129.84, 128.3528, 128.42, 6192905
03/16/21, 128.51, 129.98, 128.51, 128.94, 6485164
03/15/21, 128.39, 129.04, 127.19, 128.56, 7172764
03/12/21, 127.65, 128.82, 127.65, 128.14, 6521993
03/11/21, 127.13, 127.85, 126.72, 126.91, 6941802
03/10/21, 126.15, 128.42, 125.47, 127.34, 9070895
03/09/21, 127.645, 128.915, 126.06, 126.18, 8859731
03/08/21, 125.76, 128.895, 125.32, 127.31, 9224659
03/05/21, 122.76, 126.33, 122.5463, 125.98, 10491000
03/04/21, 123.10, 124.77, 121.54, 122.15, 10228120
03/03/21, 123.77, 124.20, 122.785, 123.16, 7536965
03/02/21, 123.87, 124.86, 123.43, 123.90, 10206560
03/01/21, 124.16, 125.49, 124.00, 124.29, 7740158
02/26/21, 126.54, 126.93, 121.82, 123.53, 17718789
02/25/21, 127.49, 128.99, 126.29, 126.58, 7790808
02/24/21, 127.35, 128.24, 126.91, 127.66, 7263025
02/23/21, 127.78, 129.93, 127.19, 127.52, 10145340
02/22/21, 126.79, 127.244, 126.38, 126.58, 6975470
02/19/21, 129.35, 129.44, 127.02, 127.12, 8277918
02/18/21, 127.81, 129.845, 127.59, 129.53, 6936352
02/17/21, 127.19, 129.49, 127.11, 128.46, 9188548
02/16/21, 127.97, 128.17, 126.99, 127.92, 8246039
02/12/21, 128.00, 128.13, 126.58, 127.62, 8407254
02/11/21, 128.54, 129.33, 128.205, 128.33, 6139426
02/10/21, 128.75, 129.16, 127.96, 128.22, 8594089
02/09/21, 129.46, 129.94, 128.23, 128.67, 5917783
02/08/21, 129.93, 130.10, 128.11, 129.17, 7011334
02/05/21, 129.12, 130.0961, 129.03, 129.57, 5063663
02/04/21, 129.38, 129.455, 128.58, 129.03, 6613694
02/03/21, 128.95, 129.195, 127.75, 128.95, 7309656
02/02/21, 129.60, 130.72, 128.69, 128.79, 6825630
02/01/21, 129.00, 129.6597, 128.20, 128.97, 6534168
01/29/21, 130.19, 130.29, 128.07, 128.21, 8344091
01/28/21, 127.84, 131.65, 127.4405, 130.36, 8242252
01/27/21, 132.39, 133.10, 127.70, 128.38, 10826690
01/26/21, 132.25, 133.47, 131.43, 133.09, 5996689
01/25/21, 129.95, 133.00, 129.90, 132.24, 9639958
01/22/21, 131.02, 131.47, 129.99, 130.00, 7202837
01/21/21, 130.65, 131.99, 130.505, 131.01, 8765692
01/20/21, 132.53, 133.80, 131.26, 131.93, 12506630
01/19/21, 135.70, 136.36, 133.56, 133.60, 9184920
01/15/21, 135.25, 136.20, 134.66, 134.78, 7757624
01/14/21, 137.43, 137.65, 135.28, 135.80, 6172796
01/13/21, 137.10, 138.07, 137.10, 137.26, 6078874
01/12/21, 137.85, 138.25, 136.24, 137.05, 6333531
01/11/21, 138.75, 139.44, 137.60, 137.85, 7240037
01/08/21, 138.47, 139.055, 137.00, 138.79, 7448475
01/07/21, 139.75, 140.13, 138.04, 138.85, 7355623
01/06/21, 138.77, 141.04, 138.60, 140.16, 10577950
01/05/21, 137.99, 138.92, 136.27, 138.70, 6856411
01/04/21, 139.66, 139.86, 136.35, 137.82, 8330985
12/31/20, 138.31, 139.29, 137.39, 139.14, 4076415
12/30/20, 138.60, 138.9214, 137.55, 137.77, 3261417
12/29/20, 139.22, 139.94, 138.20, 138.42, 5139415
12/28/20, 138.15, 139.3935, 137.945, 138.68, 3714683
12/24/20, 136.20, 138.13, 136.20, 137.72, 2588169
12/23/20, 137.39, 137.55, 136.13, 136.34, 6004252
12/22/20, 137.29, 138.07, 136.38, 136.55, 5023425
12/21/20, 137.96, 138.43, 136.22, 137.52, 6732371
12/18/20, 138.26, 140.07, 137.45, 139.04, 19988801
12/17/20, 138.01, 139.12, 137.95, 138.25, 7405252
12/16/20, 136.71, 138.27, 136.71, 137.27, 5382469
12/15/20, 136.39, 137.54, 136.24, 136.65, 5398197
12/14/20, 137.02, 137.93, 135.77, 135.85, 6485252
12/11/20, 134.46, 136.80, 134.2001, 136.51, 6548068
12/10/20, 136.52, 136.92, 135.04, 135.51, 6800847
12/09/20, 137.83, 138.04, 136.25, 136.41, 6773608
12/08/20, 137.02, 138.78, 136.43, 138.05, 6493708
12/07/20, 136.61, 137.735, 136.56, 137.68, 6918027
12/04/20, 137.21, 137.86, 135.87, 137.47, 6617372
12/03/20, 138.09, 138.35, 135.54, 137.34, 8742470
12/02/20, 139.37, 139.94, 137.485, 138.36, 6963009
12/01/20, 139.16, 139.54, 138.16, 139.37, 7169854
11/30/20, 138.00, 139.20, 136.74, 138.87, 11640400
11/27/20, 138.59, 138.89, 137.53, 138.61, 4252166
11/25/20, 138.16, 139.39, 138.04, 138.68, 8411414
11/24/20, 138.83, 139.84, 138.07, 138.31, 7104103
11/23/20, 139.32, 139.95, 137.8627, 138.76, 4771187
11/20/20, 139.53, 140.35, 138.63, 139.30, 4727377
11/19/20, 139.87, 140.115, 138.447, 139.53, 5284085
11/18/20, 141.99, 142.10, 139.66, 139.70, 6097357
11/17/20, 141.89, 143.47, 141.75, 141.88, 6396807
11/16/20, 144.78, 144.78, 141.265, 142.43, 7976828
11/13/20, 142.21, 144.48, 141.88, 144.28, 6467021
11/12/20, 142.295, 142.55, 141.07, 142.15, 5632667
11/11/20, 141.85, 143.00, 140.65, 142.07, 5554342
11/10/20, 138.10, 140.6206, 137.15, 140.26, 7853955
11/09/20, 146.15, 146.92, 137.60, 137.99, 12664660
11/06/20, 142.67, 144.07, 142.38, 143.23, 4702528
11/05/20, 142.44, 143.53, 141.78, 142.38, 5673138
11/04/20, 140.46, 143.00, 140.27, 140.64, 5820621
11/03/20, 139.32, 142.66, 139.32, 141.22, 6244208
11/02/20, 138.51, 140.00, 137.4359, 138.50, 6682895
10/30/20, 137.18, 137.99, 134.68, 137.10, 6422103
10/29/20, 137.35, 139.09, 135.7988, 137.57, 5476878
10/28/20, 140.45, 140.935, 137.31, 137.66, 8192153
10/27/20, 141.94, 143.34, 141.65, 142.36, 6806665
10/26/20, 141.50, 142.05, 140.01, 141.30, 5315562
10/23/20, 141.76, 142.88, 141.76, 142.38, 4278287
10/22/20, 141.49, 142.75, 141.08, 141.45, 4503323
10/21/20, 142.49, 144.3368, 142.47, 143.25, 5649652
10/20/20, 145.61, 145.69, 141.90, 142.48, 7585241
10/19/20, 144.47, 145.39, 141.13, 141.91, 6427561
10/16/20, 144.42, 145.87, 143.92, 144.39, 6807859
10/15/20, 143.06, 144.39, 142.89, 143.83, 4997147
10/14/20, 144.18, 145.10, 143.08, 144.04, 3860801
10/13/20, 143.82, 144.84, 143.46, 144.21, 4509433
10/12/20, 143.33, 145.33, 143.33, 144.49, 5791704
10/09/20, 141.84, 143.64, 141.70, 142.92, 6551774
10/08/20, 140.56, 141.93, 140.3635, 141.65, 4570134
10/07/20, 140.08, 141.39, 139.37, 140.70, 4640939
10/06/20, 139.42, 140.77, 138.81, 139.61, 6042878
10/05/20, 138.72, 139.65, 138.30, 139.39, 6333929
10/02/20, 137.93, 139.12, 136.95, 138.12, 6077907
10/01/20, 139.58, 139.99, 138.21, 139.24, 5713511
09/30/20, 138.16, 139.85, 137.81, 138.99, 8727963
09/29/20, 138.39, 138.42, 136.66, 137.26, 4493156
09/28/20, 138.56, 139.94, 137.78, 138.01, 5810836
09/25/20, 135.89, 137.99, 135.89, 137.62, 4970184
09/24/20, 136.665, 137.15, 135.71, 136.92, 5708196
09/23/20, 138.42, 138.42, 136.09, 136.31, 6374016
09/22/20, 136.49, 139.03, 136.24, 137.96, 4723016
09/21/20, 137.00, 137.47, 134.70, 136.71, 7092706
09/18/20, 136.91, 137.93, 136.26, 137.37, 10192780
09/17/20, 137.06, 137.88, 136.19, 137.52, 4648708
09/16/20, 139.57, 140.17, 137.60, 137.70, 6050037
09/15/20, 138.79, 139.77, 138.39, 138.63, 4046529
09/14/20, 138.44, 139.58, 138.33, 138.63, 4767466
09/11/20, 137.69, 138.66, 137.16, 138.14, 4398051
09/10/20, 138.12, 138.715, 136.51, 136.70, 5242617
09/09/20, 136.42, 139.56, 136.27, 138.15, 6002891
09/08/20, 138.52, 138.64, 135.038, 135.94, 6847640
09/04/20, 137.81, 139.19, 136.12, 137.96, 7437835
09/03/20, 140.74, 141.70, 137.09, 138.26, 7277910
09/02/20, 138.11, 141.44, 137.61, 140.51, 8384795
09/01/20, 137.86, 138.22, 137.07, 138.18, 5672308
08/31/20, 138.19, 138.73, 137.82, 138.33, 5597152
08/28/20, 138.32, 138.91, 136.95, 138.77, 4166280
08/27/20, 138.84, 139.69, 138.18, 138.21, 6156418
08/26/20, 138.57, 139.32, 138.25, 138.39, 4746223
08/25/20, 139.00, 139.15, 137.80, 139.06, 4718309
08/24/20, 137.49, 138.78, 137.20, 138.51, 7420504
08/21/20, 136.60, 138.101, 135.91, 137.44, 5706678
08/20/20, 135.24, 136.98, 135.19, 136.85, 4352541
08/19/20, 135.54, 136.32, 135.50, 135.77, 6827671
08/18/20, 135.81, 137.52, 135.42, 136.51, 8670776
08/17/20, 134.94, 135.70, 134.66, 135.50, 5603971
08/14/20, 135.61, 135.64, 134.55, 135.10, 5845231
08/13/20, 135.08, 135.87, 134.93, 135.78, 4989503
08/12/20, 133.77, 135.97, 133.70, 135.46, 5920397
08/11/20, 134.27, 134.7399, 132.795, 133.23, 5330012
