Date, Open, High, Low, Close, Volume
05/12/21, 326.52, 328.80, 316.27, 317.00, 5821980
05/11/21, 337.55, 338.00, 328.21, 330.66, 5500874
05/10/21, 340.45, 345.69, 339.54, 341.12, 4840551
05/07/21, 336.68, 339.81, 335.53, 339.25, 2998274
05/06/21, 333.67, 337.81, 333.23, 337.58, 3539581
05/05/21, 334.25, 335.71, 331.08, 332.05, 3155364
05/04/21, 329.12, 333.23, 328.88, 332.77, 3954400
05/03/21, 326.28, 331.62, 325.68, 330.27, 3683678
04/30/21, 325.05, 325.835, 321.61, 323.67, 3118747
04/29/21, 321.71, 325.79, 321.08, 325.34, 3261852
04/28/21, 321.95, 322.96, 319.30, 319.71, 2713438
04/27/21, 320.50, 322.4688, 320.38, 320.59, 3335793
04/26/21, 323.68, 324.00, 319.315, 319.99, 2848501
04/23/21, 322.19, 325.53, 319.5754, 323.89, 3407497
04/22/21, 326.20, 326.43, 318.84, 321.46, 4874998
04/21/21, 324.96, 327.91, 323.885, 325.95, 3740101
04/20/21, 326.00, 327.69, 322.16, 323.96, 4462880
04/19/21, 326.49, 328.83, 325.44, 326.85, 4494282
04/16/21, 324.84, 328.67, 323.935, 328.08, 6213121
04/15/21, 320.21, 323.40, 320.05, 322.74, 3508216
04/14/21, 319.71, 322.70, 319.29, 320.02, 3440628
04/13/21, 320.53, 320.90, 317.00, 320.40, 3635055
04/12/21, 317.72, 321.31, 317.31, 320.79, 3556832
04/09/21, 315.37, 319.32, 314.75, 319.23, 4607758
04/08/21, 312.70, 315.2499, 310.59, 314.43, 4035628
04/07/21, 312.84, 315.14, 310.93, 312.47, 3799321
04/06/21, 313.61, 315.94, 313.13, 313.78, 3988628
04/05/21, 309.84, 315.85, 309.74, 315.40, 4697182
04/01/21, 306.88, 308.55, 303.89, 307.75, 3923902
03/31/21, 305.50, 308.02, 304.14, 305.25, 4744061
03/30/21, 301.65, 305.68, 300.035, 304.82, 5045414
03/29/21, 303.30, 305.55, 299.93, 302.20, 4642897
03/26/21, 297.34, 304.00, 296.03, 303.81, 5865920
